isim,dogum_yeri,aktif_sehir,tip,arama_sehri,Spotify_ID,Followers,Popularity,Genres,Spotify,Wikipedia,Every Noise at Once
Emrah Karakuyu,"Foça, İzmir, Turkey","İzmir, İzmir, Turkey",solo,İzmir,1Kb8Eb6SbHbzUYSqhhDtx5,39047.0,34.0,turkish hip hop,turkish hip hop,,turkish hip hop
Erman,,"İzmir, İzmir, Turkey",solo,İzmir,7vyErujpiHSInQ2rQnfKAj,636.0,34.0,turkish hip hop,german hip hop,,
Ferdi Özbeğen,"İzmir, İzmir, Turkey",,solo,İzmir,2bZXmEbQuj9XcGwgyIGuit,297835.0,59.0,"arabesk, anatolian rock, turkish pop","arabesk, anatolian rock, turkish pop",pop,
Filiz Özten,"İzmir, İzmir, Turkey",,solo,İzmir,6El62p8po6ALDe4vnIHmYf,103.0,0.0,arabesk,arabesk,,
Grogi,"İzmir, İzmir, Turkey",,solo,İzmir,40PllTYqoDKRna2jm9Gf8D,126968.0,42.0,turkish hip hop,turkish hip hop,,turkish hip hop
Grup Laçin,"İzmir, İzmir, Turkey",,grup,İzmir,5Q2zAhj6gyALoangwGv0Ay,3896.0,28.0,"oyun havasi, turkish pop","oyun havasi, turkish pop",,
Grup Munzur,"İzmir, İzmir, Turkey",,grup,İzmir,7AiK7GBXYxTimmt545v3Zi,81246.0,42.0,arabesk,,,turkish folk
Gönül Yazar,"İzmir, İzmir, Turkey",,solo,İzmir,0W9Yg3XLyYxcesMVrAixZo,71284.0,31.0,"arabesk, turkish pop","arabesk, turkish pop",sanat müziği,
Gülistan Okan,"İzmir, Turkey",,solo,İzmir,4XRbn8X1gJCnDm4m8FTrK4,5854.0,3.0,turkish pop,turkish pop,,
Halit Bilgiç,"Beyrouth, Beyrouth, Lebanon","İzmir, İzmir, Turkey",solo,İzmir,4jIFETLK9IxxGeRErzDGDB,174106.0,46.0,arabesk,arabesk,,
Haluk Bilginer,"İzmir, İzmir, Turkey",,solo,İzmir,0RMzqCspHHpTrYRxdGWb2C,5138.0,26.0,"turkish pop, arabesk, karadeniz folk, anatolian rock","turkish pop, arabesk, karadeniz folk, anatolian rock",,
Hasan Mutlucan,"İzmir, İzmir, Turkey",,solo,İzmir,23APOVagRCKlVE9eGuRUpa,13037.0,38.0,anatolian rock,anatolian rock,halk,
Jabbar,"İzmir, İzmir, Turkey",,solo,İzmir,7JrZbwBSIfKcc2gn1Xa4Bd,106700.0,53.0,turkish pop,turkish pop,,turkish pop
Kara Öfke,,"İzmir, İzmir, Turkey",solo,İzmir,11m6W3HHAfjqMHN0RzAZN5,275.0,0.0,turkish hip hop,,pop,
Kayahan,"İzmir, İzmir, Turkey",,solo,İzmir,71wTGSTWEPSLnfe7tA2wkX,398488.0,50.0,"turkish pop, arabesk","turkish pop, arabesk",pop,turkish pop
Kerim Çaplı,"Karşıyaka, İzmir, Turkey",,solo,İzmir,1zIgYvIn5KwEjXrEW9NGLA,9912.0,20.0,anatolian rock,anatolian rock,,turkish metal
Khontkar,"İzmir, İzmir, Turkey",,solo,İzmir,1iJrQKRh5aJnp6cG5lpITr,823584.0,54.0,turkish hip hop,turkish hip hop,"trap, rap","turkish trap, turkish hip hop"
Kodes,"İzmir, İzmir, Turkey",,solo,İzmir,2yRhS7HafDp8QUAjiIsofx,43785.0,30.0,turkish hip hop,french rap,,turkish hip hop
Kozmos,"İzmir, İzmir, Turkey",,solo,İzmir,0qERHMCWkMoZvWZMngc1A6,97811.0,48.0,"turkish hip hop, turkish pop","turkish hip hop, turkish pop",,turkish hip hop
Lil Zey,"İzmir, İzmir, Turkey",,solo,İzmir,7Gx2wDVHyW5HJh7dc2t5h7,447153.0,54.0,turkish hip hop,turkish hip hop,rap,"turkish trap, turkish hip hop"
Meltem Cumbul,"İzmir, Turkey",,solo,İzmir,7ldUAuROHhBwzOi4bH5FeG,24.0,7.0,turkish pop,,,
Metin Arolat,"İzmir, İzmir, Turkey",,solo,İzmir,7B4VsBnWq4QxReJDQPH6DF,9742.0,30.0,turkish pop,turkish pop,,deep turkish pop
Metth,"İzmir, İzmir, Turkey",,solo,İzmir,6T5EThaaQrfKqzdQ4eRuHf,66720.0,40.0,turkish hip hop,"choral, traditional folk","latin, metal","turkish trap, turkish hip hop, turkish alt-pop"
Monoman,,"İzmir, İzmir, Turkey",solo,İzmir,0DafCL9NYeAe1DYWMC24TB,6678.0,37.0,turkish hip hop,,,"turkish trap, turkish hip hop"
Murat Dalkılıç,"İzmir, İzmir, Turkey",,solo,İzmir,6dDaXbE1caD65TONToYXYx,1227016.0,62.0,"turkish pop, t-pop","turkish pop, t-pop",,turkish pop
Murat Ses,"İzmir, İzmir, Turkey",,solo,İzmir,1Qsei1sK22tVlDpllscMdX,553.0,2.0,anatolian rock,anatolian rock,elektronik,
Nilgül,"İzmir, Turkey",,solo,İzmir,6n7G1HHHH30UEaHRMPftvp,11415.0,18.0,"arabesk, turkish pop","arabesk, turkish pop",tsm,deep turkish pop
Niran Ünsal,"İzmir, İzmir, Turkey",,solo,İzmir,1BvyGRrehtERIWjXKsgzWo,159703.0,44.0,"arabesk, turkish pop","arabesk, turkish pop",pop,"turkish pop, arabesk"
Norm Ender,"İzmir, İzmir, Turkey",,solo,İzmir,3S6gaE89XewFAvZqsMuJDJ,2114453.0,60.0,turkish hip hop,turkish hip hop,rap,
Orchi,,"İzmir, İzmir, Turkey",solo,İzmir,17adKXL6KxtaIcWY6UvEve,26137.0,49.0,turkish hip hop,"slowcore, dream pop, lo-fi indie",,
Petek Dinçöz,"İzmir, İzmir, Turkey",,solo,İzmir,3v23sHokmHxpTMLEzCWwYn,60206.0,25.0,turkish pop,turkish pop,,"turkish pop, deep turkish pop"
Pitch Black Process,"İzmir, İzmir, Turkey",,grup,İzmir,3L90fW1E5CXEebumAP3CvD,10127.0,24.0,anatolian rock,anatolian rock,,turkish metal
Pınar Aylin,"İzmir, Turkey",,solo,İzmir,6RslhcwDVfPh1UsqQwx0Dw,36508.0,28.0,turkish pop,turkish pop,pop,turkish pop
Recep Aktuğ,"İzmir, İzmir, Turkey",,solo,İzmir,7LibVhaV37szV1z4AnNNu9,2923.0,23.0,turkish pop,turkish pop,,
Sadık Karan,"İzmir, İzmir, Turkey",,solo,İzmir,3G2US1FjxCBhVXCrvCRKbs,3996.0,9.0,turkish pop,turkish pop,,deep turkish pop
Sedat Yüce,"İzmir, İzmir, Turkey",,solo,İzmir,2A8oQLWTlREl9YPdLuWAhS,84.0,0.0,turkish pop,turkish pop,,
Sevda Karaca,"Ödemiş, İzmir, Turkey",,solo,İzmir,5bbtx0FcqeM5epgAv8sRC4,9276.0,16.0,"turkish pop, anatolian rock","turkish pop, anatolian rock",,
Tanju Okan,"İzmir, İzmir, Turkey",,solo,İzmir,4cuKvPTMHl5NwNjdukeWYb,121181.0,41.0,"anatolian rock, turkish pop, arabesk","anatolian rock, turkish pop, arabesk",,"turkish rock, turkish jazz"
Tanyeli,"İzmir, İzmir, Turkey",,solo,İzmir,3yvf4dIBfY0GRSWfwBAyIm,105.0,2.0,turkish pop,,dans,
Taylan Kaya,"İzmir, İzmir, Turkey",,solo,İzmir,10icwsz4H9wgQsw0PLklWh,71071.0,41.0,"arabesk, turkish pop","arabesk, turkish pop",,
Turgut Berkes,"İzmir, İzmir, Turkey",,solo,İzmir,3cKkjlto15tC7CnmhA36y5,3179.0,13.0,anatolian rock,anatolian rock,rock,
Tüdanya,"Bergama, İzmir, Turkey",,solo,İzmir,6qs7wpBhVfTFqFgfuikOEj,78167.0,45.0,arabesk,arabesk,arabesk,arabesk
Yaşar Güvenir,"İzmir, İzmir, Turkey",,solo,İzmir,2ATeZCBx5birAzuDYKrwal,10135.0,28.0,anatolian rock,anatolian rock,,
Yener Çevik,"İzmir, İzmir, Turkey",,solo,İzmir,5rBUMBV7L6zPsEKnlgiOm9,1306536.0,57.0,"turkish hip hop, arabesk","turkish hip hop, arabesk",rap,"turkish trap, turkish hip hop"
Young Bego,"Kırklareli, Kırklareli, Turkey","İzmir, İzmir, Turkey",solo,İzmir,643VmvA9t1Td4REc5YWkW4,7118.0,28.0,turkish hip hop,turkish hip hop,,turkish trap
Zifir,"İzmir, İzmir, Turkey",,grup,İzmir,08JvamZAicFXNIH7JDnJmH,1378.0,7.0,turkish hip hop,turkish hip hop,"halk, metal",turkish metal
Çağan Irmak,"İzmir, Turkey",,solo,İzmir,7jsiPKtWQ7HL2cZUhFSkm2,1235.0,11.0,turkish pop,turkish pop,,
Ümit Sayın,"İzmir, Turkey",,solo,İzmir,04EJLUSUcz99lY4Vy0DYLM,126746.0,45.0,turkish pop,turkish pop,,turkish pop
330,,"İzmir, İzmir, Turkey",solo,İzmir,,,,,"kayokyoku, enka",,
Ahmed Adnan Saygun,"İzmir, İzmir, Turkey",,solo,İzmir,,,,,,klasik,
Alem-i Adastra,,"Alaçatı, İzmir, Turkey",grup,İzmir,,,,,organic house,,
Aziz Şenol Filiz,"Tire, İzmir, Turkey",,solo,İzmir,,,,,sufi,,
AИGL,,"Izmir, İzmir, Turkey",solo,İzmir,,,,,hard techno,,
Balina,"İzmir, İzmir, Turkey",,grup,İzmir,,,,,stoner rock,,turkish metal
Cashflow,"İzmir, İzmir, Turkey",,grup,İzmir,,,,,,rap,turkish hip hop
Cloud Theory,"İzmir, İzmir, Turkey",,grup,İzmir,,,,,"progressive metal, progressive rock",,turkish metal
Devoured Elysium,"İzmir, İzmir, Turkey",,grup,İzmir,,,,,"death metal, grindcore",,turkish metal
Gates of Eternity,"İzmir, İzmir, Turkey",,grup,İzmir,,,,,melodic death metal,,turkish metal
Hakan Kurtaş,"İzmir, İzmir, Turkey",,solo,İzmir,,,,,,,turkish alt-pop
Hecatomb,"İzmir, İzmir, Turkey",,grup,İzmir,,,,,,metal,turkish metal
In Between,"İzmir, İzmir, Turkey",,grup,İzmir,,,,,,"özgün, world",
Ketum,"Izmir, İzmir, Turkey",,grup,İzmir,,,,,,,turkish metal
Kum,"İzmir, İzmir, Turkey",,solo,İzmir,,,,,"rally house, jungle",,
Let It Flow,"İzmir, İzmir, Turkey",,grup,İzmir,,,,,"doom metal, gothic metal",,turkish metal
Leviathan,"İzmir, İzmir, Turkey",,grup,İzmir,,,,,,latin,
Maho G,,"İzmir, İzmir, Turkey",solo,İzmir,,,,,funk rock,rap,"turkish trap, turkish hip hop"
Mecaz,"İzmir, İzmir, Turkey",,grup,İzmir,,,,,"oyun havasi, karadeniz folk","caz, rap",
Mehmet Can Özer,,"İzmir, İzmir, Turkey",solo,İzmir,,,,,"electroacoustic, avant-garde, experimental, musique concrète",akustik,
Merhum,"İzmir, İzmir, Turkey",,solo,İzmir,,,,,,,turkish metal
Notwithstanding,"İzmir, İzmir, Turkey",,grup,İzmir,,,,,,,turkish metal
Oculos,"İzmir, İzmir, Turkey",,grup,İzmir,,,,,,"klasik, latin",turkish metal
One Against All,"İzmir, İzmir, Turkey",,grup,İzmir,,,,,hardcore punk,rap,turkish metal
One More Page,"İzmir, İzmir, Turkey",,grup,İzmir,,,,,,,turkish metal
Remains,"İzmir, İzmir, Turkey",,grup,İzmir,,,,,"metalcore, metal",metal,
Sagaris,"İzmir, İzmir, Turkey",,grup,İzmir,,,,,,halk,
Salih Korkut Peker,,"İzmir, İzmir, Turkey",solo,İzmir,,,,,anatolian rock,,turkish jazz
Scenes We Have Missed,"İzmir, İzmir, Turkey",,grup,İzmir,,,,,melodic hardcore,,turkish metal
Serhat Durmus,"Izmir, İzmir, Turkey",,solo,İzmir,,,,,,,turkish trap
Set,,"İzmir, İzmir, Turkey",solo,İzmir,,,,,,,turkish trap
Volkan Öktem,"İzmir, İzmir, Turkey",,solo,İzmir,,,,,jazz fusion,,turkish jazz
When Night Leaves Again,,"İzmir, İzmir, Turkey",solo,İzmir,,,,,black metal,,turkish metal
Yiğit Özşener,"İzmir, Turkey",,solo,İzmir,,,,,,elektronik,
Yüz Karası,,"İzmir, İzmir, Turkey",solo,İzmir,,,,,black metal,,turkish metal
İkiye On Kala,"İzmir, İzmir, Turkey",,solo,İzmir,,,,,turkish pop,,"turkish pop, turkish rock"
İmpala,"İzmir, İzmir, Turkey",,solo,İzmir,,,,,"neo-psychedelic, indie",,turkish hip hop
İndigo,,"İzmir, İzmir, Turkey",solo,İzmir,,,,,,,turkish hip hop
Şevket Akıncı,"İzmir, İzmir, Turkey",,solo,İzmir,,,,,noise music,folk,
Azer Bülbül,"Arpaçay, Kars, Turkey",,solo,Kars,2E7qpjo4NUBhV8tEUdPVkJ,1458611.0,61.0,"arabesk, turkish hip hop, oyun havasi","arabesk, turkish hip hop, oyun havasi","halk, fantezi, arabesk",arabesk
Murat Çobanoğlu,"Arpaçay, Kars, Turkey",,solo,Kars,1wtwpu7FFYwZbwd3EXmUpg,6704.0,23.0,"arabesk, karadeniz folk","arabesk, karadeniz folk","halk, rap",
Selçuk Tekay,"Kağızman, Kars, Turkey",,solo,Kars,66cf7AzIJGkEeno6iMN50f,104.0,0.0,arabesk,arabesk,sanat müziği,
Tuğba Ekinci,"Kars, Kars, Turkey",,solo,Kars,1ikwdzJjCjQk79RQlvkTt1,45880.0,28.0,"turkish pop, oyun havasi","turkish pop, oyun havasi",pop,"turkish pop, deep turkish pop"
Sinan Çelik,"Kars, Kars, Turkey",,solo,Kars,,,,,traditional music,halk,
Beybonlar,"Kastamonu, Kastamonu, Turkey",,grup,Kastamonu,3ysRAIs6cyX6kZnFg4Dy63,351.0,0.0,anatolian rock,anatolian rock,rock,
Fredd,"Kastamonu, Kastamonu, Turkey",,solo,Kastamonu,,,,,"jazz rap, alternative hip hop",,turkish hip hop
Ali Rıza Binboğa,"Kayseri, Turkey",,solo,Kayseri,2VV25NcbXKeRs86Yc6VV5X,1303.0,15.0,"anatolian rock, turkish pop","anatolian rock, turkish pop",pop,
Atilla Engin,"Kayseri, Kayseri, Turkey",,solo,Kayseri,5BpzliPlI3czhmIfG7Nayd,163.0,0.0,anatolian rock,,jazz,
Diaz Dizzy,,"Kayseri, Kayseri, Turkey",solo,Kayseri,4lV5nhWNniQx5hzZDpSg6W,17462.0,23.0,turkish hip hop,turkish hip hop,"caz, klasik",turkish hip hop
Melek Mosso,"Kayseri, Kayseri, Turkey",,solo,Kayseri,5IAxUWLiTMsvc1oWPrczNj,1624363.0,56.0,"arabesk, turkish pop, turkish hip hop","arabesk, turkish pop, turkish hip hop",,"turkish pop, turkish rock, turkish alt-pop"
Candan Erçetin,"Kırklareli, Kırklareli, Turkey",,solo,Kırklareli,51YBtWvwOP37hIGmnxf4yC,1330225.0,53.0,"turkish pop, oyun havasi, arabesk","turkish pop, oyun havasi, arabesk",,turkish pop
Işıl Yücesoy,"Kırklareli, Kırklareli, Turkey",,solo,Kırklareli,6fSz8ISAHjj8eD6mKVAl4G,15753.0,21.0,turkish pop,turkish pop,,
Muharrem Ertaş,"Yağmurlubüyükoba, Kırşehir, Turkey",,solo,Kırşehir,3o5s5dBNRSwEhSWW2GI6n6,26900.0,20.0,"arabesk, traditional music, oyun havasi","arabesk, traditional music, oyun havasi",,turkish folk
Neşet Ertaş,"Kırşehir, Kırşehir, Turkey",,solo,Kırşehir,1afML5pJuVr3ye8TGyYcV2,3266525.0,53.0,"arabesk, oyun havasi, karadeniz folk, anatolian rock","arabesk, oyun havasi, karadeniz folk, anatolian rock",halk,turkish folk
Çekiç Ali,"Kaman, Kırşehir, Turkey",,solo,Kırşehir,6D2UnpGDi9Vbeh9c2LZBoq,12091.0,28.0,"arabesk, oyun havasi","arabesk, oyun havasi",halk,
İsmail Altunsaray,"Kırşehir, Kırşehir, Turkey",,solo,Kırşehir,,,,,"oyun havasi, arabesk, karadeniz folk",,turkish folk
BLOK3,"Kocaeli, Kocaeli, Turkey",,solo,Kocaeli,1GMwSpFzrLd12jUX15bHB6,6572128.0,76.0,"turkish hip hop, turkish pop","turkish hip hop, turkish pop",rap,
Elif Buse Doğan,"Kocaeli, Kocaeli, Turkey",,solo,Kocaeli,56hgP8k96P8s7hQyMvXCHS,90365.0,47.0,"karadeniz folk, arabesk, turkish pop, oyun havasi","karadeniz folk, arabesk, turkish pop, oyun havasi",,turkish pop
Hariçten Gazelciler,"İzmit, Kocaeli, Turkey",,grup,Kocaeli,2piV0LhvMlRHmqNxUC0kS3,4944.0,13.0,anatolian rock,anatolian rock,,
Salim Dündar,"Gölcük, Kocaeli, Turkey",,solo,Kocaeli,4rdzq7ZSBhV3ohvGC64FFZ,10450.0,22.0,"anatolian rock, turkish pop, arabesk","anatolian rock, turkish pop, arabesk",,
Sibel Alaş,"İzmit, Kocaeli, Turkey",,solo,Kocaeli,3vwijSZN14SWUqFxg74aYU,73912.0,36.0,turkish pop,turkish pop,,"turkish pop, turkish singer-songwriter"
Çamur,"İzmit, Kocaeli, Turkey",,grup,Kocaeli,0sL0YqsgNfkyjcyzDmU0P8,19925.0,28.0,anatolian rock,bossa nova,,turkish rock
Doğan Duru,"İzmit, Kocaeli, Turkey",,solo,Kocaeli,,,,,,,turkish rock
Mustafa Kandıralı,"Kandıra, Kocaeli, Turkey",,solo,Kocaeli,,,,,oyun havasi,,
Aleyna Tilki,"Konya, Konya, Turkey",,solo,Konya,4ckLjJztj53Ifid7WHweBn,1227400.0,61.0,"turkish pop, t-pop","turkish pop, t-pop",,turkish pop
Bossy,"Konya, Konya, Turkey",,solo,Konya,6zgklcaF5juoL4nx54Ohan,23989.0,31.0,turkish hip hop,turkish hip hop,rap,"turkish trap, turkish hip hop"
Eypio,"Konya, Konya, Turkey",,solo,Konya,6h5P3J0j1x2lhiDk9w4deZ,1581830.0,63.0,"turkish hip hop, turkish pop, arabesk","turkish hip hop, turkish pop, arabesk",rap,"turkish pop, turkish hip hop"
Mustafa Yıldızdoğan,"Konya, Konya, Turkey",,solo,Konya,5d6QcBFI1IDPsWH2MuTk0T,202900.0,46.0,"arabesk, oyun havasi","arabesk, oyun havasi",halk,"arabesk, turkish folk"
Seçil Heper,"Konya, Turkey",,solo,Konya,5jh68RRnSQ7ADZlZV8x8pg,11188.0,25.0,arabesk,arabesk,,
Vedat Sakman,"Konya, Konya, Turkey",,solo,Konya,6dyj8hW2rSZ30SHlj2KHrT,38814.0,25.0,turkish pop,,,turkish jazz
Zülfü Livaneli,"Ilgın, Konya, Turkey",,solo,Konya,3ZV2kReDeCXgw0RJaPV5wX,555549.0,45.0,"anatolian rock, arabesk, turkish pop","anatolian rock, arabesk, turkish pop",,"turkish rock, turkish folk"
El Mahdy Jr.,"Sidi Bel Abbes, Algeria","Konya, Konya, Turkey",solo,Konya,,,,,dubstep,,turkish electronic
Necati Çelik,"Konya, Konya, Turkey",,solo,Konya,,,,,sufi,,
Ayla Dikmen,"Kütahya, Turkey",,solo,Kütahya,74VZuXJwRTaBExjMhYBYi4,206239.0,51.0,"arabesk, anatolian rock, turkish pop","arabesk, anatolian rock, turkish pop",pop,
Acedia,"Kütahya, Turkey",,grup,Kütahya,,,,,"breakbeat, big beat",,
Hisarlı Ahmet,"Kütahya, Kütahya, Turkey",,solo,Kütahya,,,,,"oyun havasi, traditional music",halk,
Oruç Güvenç,"Tavşanlı, Kütahya, Turkey",,solo,Kütahya,,,,,sufi,"rap, klasik",
Ahmet Kaya,"Malatya, Malatya, Turkey",,solo,Malatya,1Y2FwScblyMxpLTrNdfwyU,7597217.0,68.0,"arabesk, anatolian rock","arabesk, anatolian rock",,
Ercan Turgut,"Malatya, Malatya, Turkey",,solo,Malatya,1NKhpzwXHKB9DUOQB3pbps,8134.0,18.0,"arabesk, anatolian rock","arabesk, anatolian rock",,
Muharrem Temiz,"Arguvan, Malatya, Turkey",,solo,Malatya,4a6cyIkxFsKephNfHu1UzV,32386.0,31.0,arabesk,arabesk,folk,turkish folk
Yasemin Yalçın,"Malatya, Turkey",,solo,Malatya,6Nqzl5bly7iNNd4zRjxeo9,480.0,5.0,"arabesk, oyun havasi, turkish pop","arabesk, oyun havasi, turkish pop",,
Yüksel Özkasap,"Malatya, Turkey",,solo,Malatya,3rCWRbWQOseQVNzO7WLUES,11455.0,19.0,"arabesk, karadeniz folk","arabesk, karadeniz folk",pop,
Gani Pekşen,"Malatya, Malatya, Turkey",,solo,Malatya,,,,,,,turkish folk
İlyas Salman,"Arguvan, Malatya, Turkey",,solo,Malatya,,,,,arabesk,,turkish folk
Mehmet Erdem,"Manisa, Manisa, Turkey",,solo,Manisa,0ylYRIvKTpv9uvTfKbYjM0,666688.0,44.0,"turkish pop, arabesk","turkish pop, arabesk",,"turkish pop, turkish rock"
Özel Türkbaş,"Manisa, Manisa, Turkey",,solo,Manisa,6I7JvahdUrY26IlaZiwQJA,246.0,0.0,anatolian rock,anatolian rock,,
Victoria Hazan,"Salihli, Manisa, Turkey",,solo,Manisa,,,,,ghazal,,
İlhan Şeşen,"Manisa, Manisa, Turkey",,solo,Manisa,,,,,"turkish pop, arabesk",,"turkish pop, turkish rock"
İskender Doğan,"Manisa, Turkey",,solo,Manisa,,,,,"anatolian rock, turkish pop",,
Aşık Mahzuni Şerif,"Berçenek, Kahramanmaraş, Turkey",,solo,Kahramanmaraş,4kNfut5xtwFz4AraRDFarT,96567.0,43.0,"arabesk, karadeniz folk, oyun havasi, anatolian rock","arabesk, karadeniz folk, oyun havasi, anatolian rock",halk,turkish folk
Dilber Ay,"Pazarcık, Kahramanmaraş, Turkey",,solo,Kahramanmaraş,622nbL5e4PEwWgd9S3x2gA,143.0,0.0,arabesk,"arabesk, oyun havasi","halk, arabesk",
Ozan Ata Canani,"Kahramanmaraş, Kahramanmaraş, Turkey",,solo,Kahramanmaraş,7wClclstu9zokPLIXl8woe,2066.0,7.0,anatolian rock,anatolian rock,,
Emekçi,"Kahramanmaraş, Kahramanmaraş, Turkey",,solo,Kahramanmaraş,,,,,,,turkish folk
Adnan Koç,"Mardin, Mardin, Turkey",,solo,Mardin,,,,,traditional music,,
Attila Atasoy,"Milas, Muğla, Turkey",,solo,Muğla,4QmOuXOA58tfYJPqR34Is4,10123.0,20.0,"turkish pop, anatolian rock, arabesk, tango","turkish pop, anatolian rock, arabesk, tango",pop,
Bülent Ortaçgil,"Ankara, Ankara, Turkey","Bozburun, Muğla, Turkey",solo,Muğla,1eY7YyYjc9jGnsHdJka906,245084.0,40.0,"anatolian rock, turkish pop","anatolian rock, turkish pop",,"turkish rock, turkish jazz, turkish singer-songwriter"
Deeperise,"Muğla, Muğla, Turkey",,solo,Muğla,0ZRQKFaYGEtbLc8NbyICoe,334875.0,53.0,turkish pop,turkish pop,,turkish pop
Era7capone,,"Muğla, Muğla, Turkey",solo,Muğla,4UW9Hdsrx9kX2HdJ90jRKM,1444997.0,71.0,turkish hip hop,turkish hip hop,rap,
Keremcem,"Muğla, Muğla, Turkey",,solo,Muğla,3GfMoNg8qvtTuarY4ILTzm,70589.0,34.0,turkish pop,turkish pop,,turkish pop
Tolga Çandar,"Milas, Muğla, Turkey",,solo,Muğla,4QWqsVm7Fshfrrls28mcvn,103974.0,38.0,"oyun havasi, arabesk, anatolian rock, karadeniz folk","oyun havasi, arabesk, anatolian rock, karadeniz folk",halk,turkish folk
Özlem Tekin,,"Bodrum, Muğla, Turkey",solo,Muğla,1Xwze1G0zfRnxqBDfmWVVf,341045.0,49.0,"anatolian rock, turkish pop, karadeniz folk","turkish pop, anatolian rock, karadeniz folk",rock,"turkish pop, turkish rock"
Neyzen Tevfik,"Bodrum, Muğla, Turkey",,solo,Muğla,,,,,sufi,,
Semra Tunç,"Varto, Muş, Turkey",,solo,Muş,,,,,karadeniz folk,,
Radansa,"Ordu, Ordu, Turkey",,solo,Ordu,7m2QViLZEfJ01iO9GWQJLH,32032.0,34.0,turkish hip hop,turkish hip hop,,turkish hip hop
Semicenk,"Ordu, Ordu, Turkey",,solo,Ordu,1CcZoULzFHa8Uhwo6OlQcp,6287249.0,71.0,"turkish pop, arabesk, turkish hip hop","turkish pop, arabesk, turkish hip hop",,turkish pop
Soner Arıca,"Fatsa, Ordu, Turkey",,solo,Ordu,7no13XBf3yT7hwMpFL0lb2,147166.0,39.0,turkish pop,turkish pop,pop,turkish pop
Ümit Tokcan,"Ordu, Turkey",,solo,Ordu,2XhDm9940pqnOO6KJtP2iD,4311.0,12.0,"karadeniz folk, anatolian rock","karadeniz folk, anatolian rock",halk,turkish folk
Yurdal Tokcan,"Ordu, Ordu, Turkey",,solo,Ordu,,,,,"traditional music, early music, medieval",,
Altay,"Rize, Turkey",,solo,Rize,0JbRebRnzCiwyNUMuIeN1P,22142.0,24.0,turkish pop,,,"turkish pop, deep turkish pop"
Aydın Kurtoğlu,"Rize, Rize, Turkey",,solo,Rize,7ymCV8co6nSwmYFEyGmVvJ,417064.0,53.0,"turkish pop, t-pop","turkish pop, t-pop",,turkish pop
Davut Güloğlu,"Rize, Turkey",,solo,Rize,14NI6E1Msm1FSPtv7jFJW5,117621.0,50.0,"karadeniz folk, oyun havasi, turkish pop, arabesk","karadeniz folk, oyun havasi, turkish pop, arabesk",pop,arabesk
Selçuk Balcı,"Çayeli, Rize, Turkey",,solo,Rize,4Xm86XAvDYWh36Z98FvKjc,224526.0,45.0,"karadeniz folk, arabesk, oyun havasi","karadeniz folk, arabesk, oyun havasi",halk,turkish pop
Ayşenur Kolivar,"Çayeli, Rize, Turkey",,solo,Rize,,,,,karadeniz folk,,turkish jazz
Birol Topaloğlu,"Pazar, Rize, Turkey",,solo,Rize,,,,,"karadeniz folk, oyun havasi","halk, elektronik",
Gökhan Birben,"Pazar, Rize, Turkey",,solo,Rize,,,,,karadeniz folk,,
Oktay Üst,"Pazar, Rize, Turkey",,solo,Rize,,,,,karadeniz folk,,
İsmail Hakkı Demircioğlu,"Pazar, Rize, Turkey",,solo,Rize,,,,,"karadeniz folk, arabesk",,
Ertuğ,"Adapazarı, Sakarya, Turkey",,solo,Sakarya,15qObVbcXw0VEvicANQaaP,2253.0,18.0,arabesk,,"halk, sanat müziği, pop, alternatif, elektronik",deep turkish pop
Revios,,"Sakarya, Sakarya, Turkey",solo,Sakarya,2VxMcbctuoZkLaG2HbXVV7,16831.0,28.0,turkish hip hop,turkish hip hop,,turkish hip hop
Tuğkan,"Sakarya, Sakarya, Turkey",,solo,Sakarya,2h1EEQ0lD01lPKDRGisvL4,1424279.0,54.0,turkish pop,turkish pop,,
Onur Şenli,"Adapazarı, Sakarya, Turkey",,solo,Sakarya,,,,,,sanat müziği,
Özer Özel,"Sapanca, Sakarya, Turkey",,solo,Sakarya,,,,,sufi,"halk, klasik",
Abluka Alarm,"Samsun, Samsun, Turkey",,grup,Samsun,4gaKOdUtfvpN8BlOKn8EIy,43184.0,20.0,turkish hip hop,turkish hip hop,,turkish hip hop
Derin Darbe,"Samsun, Samsun, Turkey",,grup,Samsun,2X9t8GDOwymwZeGlW5epyG,12311.0,5.0,turkish hip hop,turkish hip hop,,
Emrah Karaduman,"Samsun, Samsun, Turkey",,solo,Samsun,7FvMAbdiffitFmbuJN3Vsk,496538.0,54.0,"turkish pop, t-pop","turkish pop, t-pop",,turkish pop
Ercüment Vural,"Samsun, Samsun, Turkey",,solo,Samsun,7A13SHbyZy9zVYnOkn3qAt,2666.0,15.0,turkish pop,turkish pop,,
Güliz Ayla,"Samsun, Samsun, Turkey",,solo,Samsun,7yiJcbeab3PFoFhxtNDujs,438442.0,47.0,turkish pop,turkish pop,,turkish pop
KÖK$VL,"Samsun, Samsun, Turkey",,solo,Samsun,5fO16dsHVrojWL2mPzcdpq,72570.0,45.0,turkish hip hop,turkish hip hop,,"turkish trap, turkish hip hop"
Objektif,"Samsun, Samsun, Turkey",,grup,Samsun,1dVqwqQyxTM9yID5wLPBuv,12326.0,23.0,anatolian rock,anatolian rock,,"turkish rock, turkish metal"
